message_text,class_label
Gas bill for June generated: Rs.24541 for account 8437251940. Due date: 27 Aug 2024. Pay at https://bescom.org/consumer/2wBGkzCB/pay,benign
MCGM Water: Your account shows Rs.23182 overdue charges. Connection cut in 3 hours unless paid at: hxxp://gas-supply(.)co/bill/SwGaY1C7A,phishing_link
Gas subsidy pending. Confirm KYC instantly: hxxp://gasbill.support/refund/F1gpu,kyc_scam
LPG connection blocked. Reactivate by paying Rs. 3316 at hxxps://tinyurl.com/hVFjOIF,kyc_scam
Final warning from Water Board: Rs.13081 pending for 6942208480. Verify & pay at http://fastpay-OxFVe5x.cc/bill before 6 PM today.,impersonation
MCGM Water: Your account shows Rs.14333 overdue charges. Connection cut in 3 hours unless paid at: https://hpcl-rziqRzz5.co.in/pay,phishing_link
Service update: Pipeline work in your area today. Water supply may be affected.,benign
Reminder: Water dues Rs. 8992. Pay via official app https://waterpay.example.in/bill/81Jml,benign
Power outage in your area due to maintenance work on 27 Nov 2024. Expected restoration by 6:00 PM.,benign
Gas bill for March generated: Rs.1400 for account 0973300627. Due date: 18 Jun 2024. Pay at https://indane.co.in/paybill/kAUiSPKC,benign
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 41033093.,benign
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 3080 now: https://[bit.ly]/cZus6,fake_payment_portal
Your bank account is temporarily blocked. Verify immediately: https://is.gd/pgkpseF,impersonation
Account 7773254753 flagged: Rs.1324 electricity bill overdue 30+ days. Immediate payment required at hxxps://waterboard-india(.)net/due/Y3W5kA.,phishing_link
"Water Connection Suspension Notice: Account 0900196215, dues Rs.885. Avoid stoppage - pay now via http://192.168.27.98/pay/B3gYXF.",phishing_link
"CESC Final Notice: Consumer 4671397048, pending payment Rs.8167. Pay via http://bankverify-mH7XmCp.info/kyc before 8 PM or face disconnection.",phishing_link
UPI blocked: Your account 9405152786 flagged for review. Submit verification at https://shorturl.at/Gs7HH6U within 6 hours.,account_block_scam
"Hi, this is City Power. Your account has Rs.8198 dues. Complete payment at http://electricity-pJJQa38.xyz/pay or service cuts tonight.",kyc_scam
"Dear Consumer, Water Dept. has recorded Rs.2360 pending dues for account 2362665265. Pay: http://utility-bIyiP3gD.online/pay to avoid disconnection.",impersonation
Gas meter reading for November: 475 units. Bill Rs.6702. Due by 9 Dec 2024.,benign
LPG subsidy blocked due to KYC issues. Update & pay Rs.19220 at https://axisbank-AN1qtj.in/confirm to restore benefits. Ref: 45907302,impersonation
Cheque 09529260 for Rs.22087 cleared on 19 Mar 2024. Account updated.,benign
"Hi, this is City Power. Your account has Rs.16258 dues. Complete payment at hxxp://utility-pay(.)in/verify/0OvdO or service cuts tonight.",impersonation
Water supply will stop due to unpaid bill. Pay Rs. 2807 now: https://bit.ly/5vFWLbAqe,kyc_scam
PNB Alert: Your net banking password expires today. Reset immediately at https://t.co/TXkV9K to avoid lockout.,phishing_link
Payment confirmed! Rs.14992 received for electricity account 7701246129. Ref: 98374836. No dues pending.,benign
NEFT transfer of Rs.16086 to 2897268157 successful. UTR: 63799907. 19 Oct 2024,benign
Scheduled power maintenance on 7 Jul 2024 from 10:00 AM to 8:00 PM. Inconvenience regretted.,benign
"Dear customer, your account statement is ready. Access via official app http://bank.example.in/receipt/4wt22.",benign
"Bill generated: Consumer 2450612117, Amount Rs.21968, Due 16 Feb 2024. Pay online: https://axisbank.com/online/lgViUYT7",benign
Gas connection termination notice for 6715603893: Rs.15308 overdue. Clear dues at https://icicisecure-TTcKg5.com/login to avoid disconnection.,phishing_link
Reminder: Gas charges Rs. 2474. Pay via official app https://gascompany.example.in/receipt/on0kU?txn=lswmOYKsAN,benign
Final reminder: Clear water dues Rs. 2196. Payment link: http://jalboard-pay.in/refund/UqZos?amt=7812&txn=BRI8fKxDiF,impersonation
Electricity bill reminder: Rs. 8200 due. Pay via official DISCOM app or website http://billpay.example.in/pay/rUYSz?ref=pEn7oBId&uid=lH3TBK&txn=V3Si6buB4f,benign
Payment received for electricity bill Rs. 13254. Receipt: R682316.,benign
"PNG supply disruption warning: Account 1460042429, dues Rs.18639. Resolve payment at http://electricity-gGbkT.xyz/pay immediately.",kyc_scam
Final warning from Water Board: Rs.7678 pending for 6905869315. Verify & pay at http://10.108.48.212/bill/SpyRP8le before 6 PM today.,fake_payment_portal
ALERT: Water supply to your property will be disconnected for non-payment of Rs.14491. Act now: http://bankverify-ZLoifA2h.info/kyc,fake_payment_portal
Final reminder from Gas Distributor: Rs.17753 pending. Avoid connection cut - pay now: https://cutt.ly/nNQYyn,fake_payment_portal
NEFT transfer of Rs.12681 to 3433107515 successful. UTR: 36317731. 28 Oct 2024,benign
Failed transaction alert. Confirm details at https://is.gd/WMQTJiceW,impersonation
Card ending 3292 used for Rs.22273 at Swiggy. Not you? Call 1800 immediately.,benign
Payment received: Water charges Rs. 12973. Receipt: R171942.,benign
Gas subsidy pending. Confirm KYC instantly: https://is[.]gd/5haFS,impersonation
Payment received: Water charges Rs. 10975. Receipt: R568091.,benign
HPCL Gas Service: Pending bill Rs.18658 for consumer 3226119578. Immediate payment needed at https://tiny.cc/gd9sQhx9W.,kyc_scam
"PNG supply disruption warning: Account 6967066163, dues Rs.10680. Resolve payment at https://sbibank-ICYyT.in/kyc/update immediately.",impersonation
Meter reading for account 5744041173: 471 units consumed. Bill Rs.12154. Due 16 Mar 2024.,benign
Payment of Rs.4305 received for gas account 1816342287. Booking confirmed for next cycle.,benign
Your gas bill of Rs. 14196 is generated. Pay via authorized portal http://lpgpay.example.in/receipt/YewJh?amt=957&txn=2j1qv8E5a0&uid=sZZG2E,benign
FD maturity alert: Your fixed deposit of Rs.18355 matures on 27 Feb 2024. Contact branch for renewal.,benign
"Bank OTP fraud alert: If you did not initiate Rs.1181 transaction, block card now at http://electricity-1KkSPrc.xyz/pay.",account_block_scam
UPI blocked: Your account 4769429892 flagged for review. Submit verification at http://bankverify-pZBscr.info/kyc within 6 hours.,phishing_link
Failed transaction alert. Confirm details at https%3A%2F/is.gd/LWQ8X38Os,account_block_scam
Rs.19922 electricity bill paid successfully. Transaction ID: 78008467. Thank you!,benign
Civic Authority notice: Overdue water charges Rs.14040 for 5515495731. Pay immediately at http://waterbill-wjOp1Awr.top/now to avoid disruption.,fake_payment_portal
FD maturity alert: Your fixed deposit of Rs.24825 matures on 23 May 2024. Contact branch for renewal.,benign
Final notice from City Power: Pending bill Rs. 6241. Pay immediately at https%3A%2F/discom-pay.in/kyc/fhNg3 to avoid disconnection.,account_block_scam
Civic Authority notice: Overdue water charges Rs.22270 for 2276257049. Pay immediately at https://hdfcnet-qCuelpZhZ.com/verify to avoid disruption.,kyc_scam
Your LPG cylinder has been booked. Delivery expected on 17 May 2024. Order ID: 78247007.,benign
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 5276 now: hxxps://t.co/k3129,phishing_link
Water bill generated for account 8473306049: Rs.2964. Please pay by 19 Nov 2024.,benign
SIP of Rs.6397 processed for account 4917156610 on 23 May 2024. Ref: 46586034.,benign
"PNG bill generated for consumer 8304333938: 82 SCM, Rs.13652. Pay by 24 Aug 2024.",benign
UPI refund pending. Claim now at hxxps://tiny.one/T0TLEFFg,impersonation
Monthly water consumption for 6109266969: 494 kiloliters. Bill Rs.6330. Due 3 Sep 2024.,benign
Water bill pending Rs. 2744. Pay today using https://rb[.]gy/3Omlly3S to avoid penalty.,kyc_scam
Electricity bill reminder: Rs. 2369 due. Pay via official DISCOM app or website official portal,benign
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 8864 now: https://is.gd/bw9ZGu0,account_block_scam
URGENT: Your piped gas connection will be terminated for non-payment of Rs.4958. Settle now: https://ow.ly/PqOxqIF,fake_payment_portal
URGENT: Your water connection is due for disconnection. Outstanding dues Rs.9064. Settle here: https://is.gd/Q4IPsobR,kyc_scam
"Transaction alert: Rs.8854 debited from account 2389939286. UPI Ref: 54090239. If not done by you, call 1800-XXX.",benign
"PNG bill generated for consumer 8248406372: 99 SCM, Rs.21050. Pay by 24 Mar 2024.",benign
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 1360 now: http://194.39.200.168/powerbill-help.com/pay/rb5qs?ref=uKBooPsJ&uid=w42UtR&txn=zRv6o9DQYT,kyc_scam
Water bill for this month is Rs. 2261. Pay using official portal https://jalboard.example.in/account/No5T7?txn=hujuFAlBHH,benign
MCGM Water: Your account shows Rs.7596 overdue charges. Connection cut in 3 hours unless paid at: https://buff.ly/wG4RVfR,fake_payment_portal
Power supply suspension due to non-payment. Clear Rs. 5429 at hxxps://is.gd/ZV881ZJ,kyc_scam
Your LPG booking status: Order 72822969 confirmed. Estimated delivery: 21 May 2024.,benign
Bank notice: Please ignore suspicious calls/SMS asking for OTP.,benign
LPG subsidy blocked due to KYC issues. Update & pay Rs.7344 at hxxps://gasbill-now(.)com/pay/VJ8dX02y to restore benefits. Ref: 21782617,impersonation
"Dear Resident, your water bill Rs.8675 is long overdue. Municipality may suspend connection. Pay at: hxxps://waterboard-india(.)net/due/JG0EqVNO",impersonation
HDFC Bank: Your debit card is blocked due to failed KYC. Reactivate at hxxp://waterservices(.)in/overdue/TBETc before midnight.,impersonation
Your water account 0427401250 has no pending dues. Thank you for timely payment.,benign
Bank security alert: 3 failed login attempts on account 2377488803. Secure your account now: http://10.91.36.159/bill/w69eu,phishing_link
SIP of Rs.6637 processed for account 3701215826 on 2 Apr 2024. Ref: 23679511.,benign
Safety advisory: Check hose & regulator periodically. For support contact helpline.,benign
"Dear customer, your account statement is ready. Access via official app http://securebank.example.in/receipt/R7Ghf?amt=5898&txn=p1bUA4fvNQ.",benign
Your power supply is at risk! Bill of Rs.15467 unpaid. Prevent disconnection - pay at hxxps://myutility(.)co/bill/FfVbVV6 in next 60 minutes.,fake_payment_portal
Reminder: Water bill Rs.14620 due on 25 Jul 2024. Avoid late fees - pay at https://bescom.org/consumer/NAtSDOtL/pay,benign
Your gas bill of Rs. 13519 is generated. Pay via authorized portal https://gascompany.example.in/receipt/iRrGG?uid=ElLR8a,benign
Reminder: Electricity bill Rs.10477 for account 2045848888 due on 2 Jan 2024. Pay at https://hpcl.com/pay/jIG5ZqEt,benign
Federal Bank Alert: Your account needs PAN linkage. Complete at https://rb.gy/R8f0B8Z before next billing cycle or face restrictions.,phishing_link
EMI of Rs.15188 auto-debited from account 4186179792 on 4 Apr 2024. Loan account updated.,benign
Your water bill for December is Rs.14805. Due date: 27 Sep 2024. Pay online at https://onlinesbi.sbi/sbipay/ISFGQ8fb,benign
Payment received: Rs.13550 for water account 0924705646. Receipt No: 61237751. Thank you.,benign
WARNING: Gas Supply Alert: Rs.23158 overdue on your LPG/PNG account 9958892686. Pay immediately: https://bsesdelhi-bill.lxpjBK.com/pay,phishing_link
Water bill generated for account 6148743637: Rs.19150. Please pay by 14 Apr 2024.,benign
Reminder: Gas charges Rs. 1620. Pay via official app official portal,benign
Water bill for this month is Rs. 9437. Pay using official portal http://jalboard.example.in/receipt/xLyYz,benign
Federal Bank Alert: Your account needs PAN linkage. Complete at https://indanegas-UnHXDY.in/bill before next billing cycle or face restrictions.,kyc_scam
Rs.8733 electricity bill paid successfully. Transaction ID: 63386755. Thank you!,benign
Power supply suspension due to non-payment. Clear Rs. 2391 at hxxps://cutt.ly/MaMROjmmL,impersonation
Payment of Rs.3292 received for gas account 1351881306. Booking confirmed for next cycle.,benign
BOI Security: Transaction of Rs.21159 from account 6769535672 is held. Verify identity at hxxp://electricity-board(.)in/pay/okIdYkHT to release.,phishing_link
Kotak Mahindra Bank: Unusual IP login detected. Secure your account by verifying at: hxxp://utility-pay(.)in/verify/HFPZeZ,impersonation
Gas subsidy pending. Confirm KYC instantly: https://lpgpay-verify.com/pay/z3We9,kyc_scam
"Dear Customer, overdue electricity charges of Rs.24954 detected. To retain power, visit hxxp://electricity-board(.)in/pay/7xwIVJP now. Ref: 07371304",kyc_scam
Your electricity account shows Rs.23975 pending. Our team will disconnect supply at 5 PM. Avoid this by paying: https://hpcl-3NR9sO7rb.co.in/pay,impersonation
"Dear Consumer, your MSEDCL bill of Rs.2779 is overdue. To avoid power cut, pay immediately: https://indanegas-ABbZzrioS.in/bill - Ref#53623869",phishing_link
GAIL notice: Rs.19360 pending for gas consumer 8024795416. Settle at hxxps://bank-secure(.)in/kyc/LqfAIn0E within 24 hours to retain connection.,impersonation
Your account 4742117076 has been credited with Rs.6836. Available balance: Rs.27547. 26 Jun 2024,benign
"Dear Customer, your net banking access is suspended. Complete re-verification at hxxps://gasbill-now(.)com/pay/3OU9cc within 2 hours.",kyc_scam
KYC expired. Update within 2 hours to avoid account freeze: https://cutt.ly/u6IRtxX,phishing_link
ALERT: Water supply to your property will be disconnected for non-payment of Rs.2238. Act now: http://fastpay-l9RKw.cc/bill,kyc_scam
Your power supply is at risk! Bill of Rs.20317 unpaid. Prevent disconnection - pay at hxxps://gasbill-now(.)com/pay/ZE4XYua in next 60 minutes.,kyc_scam
Notice: Water connection under review. Verify & pay Rs. 3342: hxxps://bit.ly/94mmMvjW,account_block_scam
SIP of Rs.7020 processed for account 2363083101 on 13 Apr 2024. Ref: 33183631.,benign
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 36015925.,benign
FD maturity alert: Your fixed deposit of Rs.16572 matures on 20 Nov 2024. Contact branch for renewal.,benign
Gas bill for September generated: Rs.23605 for account 7624172960. Due date: 2 May 2024. Pay at https://pgvcl.com/ebill/2HupvW2j,benign
Your loan application 01673758 is approved. Disbursement of Rs.17949 by 10 Jan 2024.,benign
GAIL notice: Rs.3486 pending for gas consumer 6489795489. Settle at hxxps://bank-secure(.)in/kyc/AUab3aR5E within 24 hours to retain connection.,kyc_scam
Your water bill for December is Rs.3832. Due date: 8 Nov 2024. Pay online at https://bescom.org/consumer/uwlaxw0J/pay,benign
"Dear Customer, overdue electricity charges of Rs.2252 detected. To retain power, visit https://torrentpower-9zqkYe.co.in/dues now. Ref: 43819911",impersonation
WARNING: URGENT: Your electricity connection [4077398380] will be disconnected today at 6 PM due to overdue bill Rs.2920. Pay NOW: http://bankverify-FEByV5sP.info/kyc,impersonation
